6139,鲮,鱼,líng
6138,膙,月,jiǎng
6137,膦,月,lìn
6136,膳,月,shàn
6135,歙,欠,xī|shè
6134,徼,彳,jiǎo|jiào
6133,魈,鬼,xiāo
6132,魉,鬼,liǎng
6131,翱,羽,áo
6130,劓,刂,yì
6129,盥,皿,guàn
6128,篙,竹,gāo
6127,篪,竹,chí
6126,篦,竹,bì
6125,篥,竹,lì
6124,篝,竹,gōu
6123,穑,禾,sè
6122,憩,心,qì
6121,氆,毛,pǔ
6120,氇,毛,lǔ
6119,镠,钅,liú
6118,镞,钅,zú
6117,镝,钅,dí
6116,镛,钅,yōng
6115,镚,钅,bèng
6114,镘,钅,màn
6113,镗,钅,tāng
6112,镖,钅,biāo
6111,䦃,金,
6110,圜,囗,huán|yuán
6109,罹,罒,lí
6108,噼,口,pī
6107,噻,口,sāi
6106,噫,口,yī
6105,噬,口,shì
6104,噱,口,jué|xué
6103,螟,虫,míng
6102,螠,虫,yì
6101,螭,虫,chī
6100,螅,虫,xī
6099,螈,虫,yuán
6098,蟒,虫,mǎng|měng
6097,螨,虫,mǎn
6096,蹁,足,pián
6095,蹉,足,cuō
6094,踽,足,jǔ
6093,踵,足,zhǒng
6092,踹,足,chuài
6091,蹀,足,dié
6090,暾,日,tūn
6089,噤,口,jìn
6088,嚆,口,hāo
6087,嚄,口,huò|ǒ
6086,瞰,目,kàn
6085,瞠,目,chēng
6084,瞟,目,piǎo
6083,氅,毛,chǎng
6082,遽,辶,jù
6081,臻,至,zhēn
6080,辚,车,lín
6079,錾,金,zàn
6078,霓,雨,ní
6077,霏,雨,fēi
6076,霖,雨,lín
6075,殪,歹,yì
6074,飙,风,biāo
6073,赝,贝,yàn
6072,磲,石,qú
6071,醚,酉,mí
6070,醍,酉,tí|tǐ
6069,醐,酉,hú
6068,醛,酉,quán
6067,翮,羽,hé
6066,橐,木,tuó
6065,墼,土,jī
6064,橼,木,yuán
6063,樨,木,xī
6062,樽,木,zūn
6061,橹,木,lǔ
6060,檎,木,qín
6059,樵,木,qiáo
