386,厌,厂,yàn
387,戌,戈,qu|xū
388,在,土,zài
389,百,白,bǎi
390,有,月,yǒu|yòu
391,存,子,cún
392,而,而,ér
393,页,页,yè
394,匠,匚,jiàng
395,夸,大,kuā|kuà
396,夺,大,duó
397,灰,火,huī
398,达,辶,dá
399,列,刂,liè
400,死,歹,sǐ
401,成,戈,chéng
402,夹,一,jiā|jiá|gā|xiá
403,夷,大,yí
404,轨,车,guǐ
405,邪,阝,xié|yé|yá|yú|xú
406,尧,兀,yáo
407,划,刂,huá|huà|huai
408,迈,辶,mài
409,毕,比,bì
410,至,至,zhì
411,此,止,cǐ
412,贞,贝,zhēn
413,师,丨,shī
414,尘,小,chén
415,尖,小,jiān
416,劣,力,liè
417,光,儿,guāng
418,当,彐,dāng|dàng
419,早,日,zǎo
420,吁,口,xū|yū|yù
421,吐,口,tǔ|tù
422,吓,口,xià|hè
423,虫,虫,chóng
424,曲,丨,qǔ|qū
425,团,囗,tuán
426,吕,口,lǚ
427,同,冂,tóng|tòng
428,吊,口,diào
429,吃,口,chī
430,因,囗,yīn
431,吸,口,xī
432,吗,口,ma|má|mǎ
433,吆,口,yāo
434,屿,山,yǔ
435,屹,山,yì
436,岁,山,suì
437,帆,巾,fān
438,回,囗,huí
439,岂,山,qǐ|kǎi
440,则,刂,zé
441,刚,刂,gāng
442,网,冂,wǎng
443,肉,肉,ròu
444,年,丿,nián
445,朱,丿,zhū|shú
446,先,儿,xiān
447,丢,丿,diū
448,廷,廴,tíng
449,舌,舌,shé
450,竹,竹,zhú
451,迁,辶,qiān
452,乔,丿,qiáo
453,迄,辶,qì
454,伟,亻,wěi
455,传,亻,chuán|zhuàn
456,乒,丿,pīng
457,乓,丿,pāng
458,休,亻,xiū|xǔ
459,伍,亻,wǔ
460,伏,亻,fú
461,优,亻,yōu
462,臼,臼,jiù
463,伐,亻,fá
464,延,廴,yán
465,仲,亻,zhòng
466,件,亻,jiàn
467,任,亻,rèn|rén
468,伤,亻,shāng
469,价,亻,jià|jie|jiè
470,伦,亻,lún
471,份,亻,fèn|bīn
472,华,十,huá|huā|huà
473,仰,亻,yǎng|áng
474,仿,亻,fǎng
475,伙,亻,huǒ
476,伪,亻,wěi
477,自,自,zì
478,伊,亻,yī
479,血,血,xuè|xiě
480,向,口,xiàng
481,似,亻,sì|shì
482,后,口,hòu
483,行,彳,háng|hàng|héng|xíng
484,舟,舟,zhōu
485,全,人,quán
486,会,人,huì|kuài
487,杀,木,shā
488,合,人,hé|gě
489,兆,儿,zhào
490,企,人,qǐ
491,众,人,zhòng
492,爷,父,yé
493,伞,人,sǎn
494,创,刂,chuàng|chuāng
495,肌,月,jī
496,肋,月,lèi|lē
497,朵,几,duǒ
498,杂,木,zá
499,危,㔾,wēi
500,旬,日,xún
501,旨,日,zhǐ
502,旭,日,xù
503,负,贝,fù
504,匈,勹,xiōng
505,名,口,míng
506,各,口,gè|gě
507,多,夕,duō
508,争,⺈,zhēng
509,色,色,sè|shǎi
510,壮,丬,zhuàng
511,冲,冫,chōng|chòng
512,妆,女,zhuāng
513,冰,冫,bīng
514,庄,广,zhuāng
515,庆,广,qìng
516,亦,亠,yì
517,刘,刂,liú
518,齐,齐,qí|jì|zī|zhāi
519,交,亠,jiāo
520,衣,衣,yī|yì
521,次,欠,cì
522,产,立,chǎn
523,决,冫,jué
524,亥,亠,hài
525,充,亠,chōng
526,妄,女,wàng
527,闭,门,bì
528,问,门,wèn
529,闯,门,chuǎng
530,羊,羊,yáng|xiáng
531,并,丷,bìng|bīng
532,关,丷,guān
533,米,米,mǐ
534,灯,火,dēng
535,州,丶,zhōu
536,汗,氵,hàn|hán
537,污,氵,wū
538,江,氵,jiāng
539,汛,氵,xùn
540,池,氵,chí
541,汝,氵,rǔ
542,汤,氵,tāng|shāng
543,忙,忄,máng
544,兴,八,xīng|xìng
545,宇,宀,yǔ
546,守,宀,shǒu
547,宅,宀,zhái
548,字,宀,zì
549,安,宀,ān
550,讲,讠,jiǎng
551,讳,讠,huì
552,军,冖,jūn
553,讶,讠,yà
554,许,讠,xǔ|hǔ
555,讹,讠,é
556,论,讠,lùn|lún
557,讼,讠,sòng
558,农,冖,nóng
559,讽,讠,fěng
560,设,讠,shè
561,访,讠,fǎng
562,诀,讠,jué
563,寻,寸,xún
564,那,阝,nà|nèi|nā
565,迅,辶,xùn
566,尽,尸,jìn|jǐn
567,导,寸,dǎo
568,异,巳,yì
569,弛,弓,chí
570,孙,子,sūn|xùn
571,阵,阝,zhèn
572,阳,阝,yáng
573,收,攵,shōu
574,阶,阝,jiē
575,阴,阝,yīn
576,防,阝,fáng
577,奸,女,jiān
578,如,女,rú
579,妇,女,fù
580,妃,女,fēi|pèi
581,好,女,hǎo|hào
582,她,女,tā|jiě
583,妈,女,mā
584,戏,戈,xì|hū
585,羽,羽,yǔ
586,观,见,guān|guàn
587,欢,欠,huān
588,买,乛,mǎi
589,红,纟,hóng|gōng
590,驮,马,tuó|duò
591,纤,纟,xiān|qiàn
592,驯,马,xùn
593,约,纟,yuē|yāo
594,级,纟,jí
595,纪,纟,jì|jǐ
596,驰,马,chí
597,纫,纟,rèn
598,巡,辶,xún
599,寿,寸,shòu
600,弄,廾,nòng|lòng
601,麦,麦,mài
602,玖,王,jiǔ
603,玛,王,mǎ
604,形,彡,xíng
605,进,辶,jìn
606,戒,戈,jiè
607,吞,口,tūn
608,远,辶,yuǎn|yuàn
609,违,辶,wéi
610,韧,韦,rèn
611,运,辶,yùn
612,扶,扌,fú
613,抚,扌,fǔ
614,坛,土,tán
615,技,扌,jì
616,坏,土,huài|pī|pēi|péi
617,抠,扌,kōu
618,扰,扌,rǎo
619,扼,扌,è
620,拒,扌,jù
621,找,扌,zhǎo
622,批,扌,pī
623,址,土,zhǐ
624,扯,扌,chě
625,走,走,zǒu
626,抄,扌,chāo
627,贡,贝,gòng
628,汞,水,gǒng
629,坝,土,bà
630,攻,攵,gōng
631,赤,赤,chì
632,折,扌,shé|zhé|zhē
633,抓,扌,zhuā
634,扳,扌,bān|pān
635,抡,扌,lún|lūn
636,扮,扌,bàn
637,抢,扌,qiǎng|qiāng|chēng
638,孝,子,xiào
639,坎,土,kǎn
640,均,土,jūn
641,抑,扌,yì
642,抛,扌,pāo
643,投,扌,tóu
644,坟,土,fén
645,坑,土,kēng
646,抗,扌,kàng
647,坊,土,fāng|fáng
648,抖,扌,dǒu
649,护,扌,hù
650,壳,士,ké|qiào
651,志,士,zhì
652,块,土,kuài
653,扭,扌,niǔ
654,声,士,shēng
655,把,扌,bǎ|bà
656,报,扌,bào
657,拟,扌,nǐ
658,却,卩,què
659,抒,扌,shū
660,劫,力,jié
661,芙,艹,fú
662,芜,艹,wú
663,苇,艹,wěi
664,芽,艹,yá
665,花,艹,huā
666,芹,艹,qín
667,芥,艹,jiè|gài
668,芬,艹,fēn
669,苍,艹,cāng
670,芳,艹,fāng
671,严,一,yán
672,芦,艹,lú|lǔ
673,芯,艹,xīn|xìn
674,劳,力,láo
675,克,十,kè
676,芭,艹,bā
677,苏,艹,sū|sù
678,杆,木,gǎn|gān
679,杠,木,gàng|gāng
680,杜,木,dù
681,材,木,cái
682,村,木,cūn
683,杖,木,zhàng
684,杏,木,xìng
685,杉,木,shān|shā
686,巫,工,wū
687,极,木,jí
688,李,木,lǐ
689,杨,木,yáng
690,求,一,qiú
691,甫,用,fǔ
692,匣,匚,xiá
693,更,一,gēng|gèng
694,束,木,shù
695,吾,口,wú|yù
696,豆,豆,dòu
697,两,一,liǎng
698,酉,酉,yǒu
699,丽,一,lì|lí
700,医,匚,yī
701,辰,辰,chén
702,励,力,lì
703,否,口,fǒu|pǐ
704,还,辶,hái|huán
705,尬,尢,gà
706,歼,歹,jiān
707,来,木,lái
708,连,辶,lián
709,轩,车,xuān
710,步,止,bù
711,卤,卤,lǔ
712,坚,土,jiān
713,肖,⺌,xiào|xiāo
714,旱,日,hàn
715,盯,目,dīng
716,呈,口,chéng
717,时,日,shí
718,吴,口,wú
719,助,力,zhù|chú
720,县,厶,xiàn|xuán
721,里,里,lǐ|li
722,呆,口,dāi
723,吱,口,zī|zhī
724,吠,口,fèi
725,呕,口,ǒu|ōu|òu
726,园,囗,yuán
727,旷,日,kuàng
728,围,囗,wéi
729,呀,口,yā|ya
730,吨,口,dūn
731,足,足,zú
732,邮,阝,yóu
733,男,田,nán
734,困,囗,kùn
735,吵,口,chǎo|chāo
736,串,丨,chuàn
737,员,口,yuán|yún|yùn
738,呐,口,nà
739,听,口,tīng
740,吟,口,yín
741,吩,口,fēn
742,呛,口,qiāng|qiàng
743,吻,口,wěn
744,吹,口,chuī
745,呜,口,wū
746,吭,口,kēng|háng
747,吧,口,bā|ba
748,邑,邑,yì
749,吼,口,hǒu
750,囤,囗,dùn|tún
751,别,刂,bié|biè
752,吮,口,shǔn
753,岖,山,qū
754,岗,山,gǎng|gāng
755,帐,巾,zhàng
756,财,贝,cái
757,针,钅,zhēn
758,钉,钅,dīng|dìng
759,牡,牜,mǔ
760,告,口,gào
761,我,戈,wǒ
762,乱,乙,luàn
763,利,刂,lì
764,秃,禾,tū
765,秀,禾,xiù
766,私,禾,sī
767,每,母,měi
768,兵,八,bīng
769,估,亻,gū|gù
770,体,亻,tǐ|tī
771,何,亻,hé|hè|hē
772,佐,亻,zuǒ
773,佑,亻,yòu
774,但,亻,dàn
775,伸,亻,shēn
776,佃,亻,diàn|tián
777,作,亻,zuò|zuō
778,伯,亻,bǎi|bó
779,伶,亻,líng
780,佣,亻,yōng|yòng
781,低,亻,dī
782,你,亻,nǐ
783,住,亻,zhù
784,位,亻,wèi
785,伴,亻,bàn
786,身,身,shēn
787,皂,白,zào
788,伺,亻,sì|cì
789,佛,亻,fó|fú|bì|bó
790,囱,丿,cōng
791,近,辶,jìn
792,彻,彳,chè
793,役,彳,yì
794,返,辶,fǎn
795,余,人,yú
796,希,巾,xī
797,坐,土,zuò
798,谷,谷,gǔ|yù
799,妥,女,tuǒ
800,含,口,hán
801,邻,阝,lín
802,岔,山,chà
803,肝,月,gān
804,肛,月,gāng
805,肚,月,dù|dǔ
806,肘,月,zhǒu
807,肠,月,cháng
808,龟,刀,guī|jūn|qiū
809,甸,田,diàn|tián|shèng
810,免,刀,miǎn
811,狂,犭,kuáng
812,犹,犭,yóu
813,狈,犭,bèi
814,角,角,jiǎo|jué
815,删,刂,shān
816,条,木,tiáo|tiāo
817,彤,彡,tóng
818,卵,丿,luǎn
819,灸,火,jiǔ
820,岛,山,dǎo
821,刨,刂,páo|bào
822,迎,辶,yíng
823,饭,饣,fàn
824,饮,饣,yǐn|yìn
825,系,丿,xì|jì
826,言,言,yán
827,冻,冫,dòng
828,状,丬,zhuàng
829,亩,亠,mǔ
830,况,冫,kuàng
831,床,广,chuáng
832,库,广,kù
833,庇,广,bì
834,疗,疒,liáo
835,吝,口,lìn
836,应,广,yìng|yīng
837,这,辶,zhè|zhèi
838,冷,冫,lěng
839,庐,广,lú
840,序,广,xù
841,辛,辛,xīn
842,弃,廾,qì
843,冶,冫,yě
844,忘,心,wàng
845,闰,门,rùn
846,闲,门,xián
847,间,门,jiān|jiàn
848,闷,门,mèn|mēn
849,判,刂,pàn
850,兑,丷,duì|ruì|yuè
851,灶,火,zào
852,灿,火,càn
853,灼,火,zhuó
854,弟,丷,dì|tì|tuí
855,汪,氵,wāng
856,沐,氵,mù
857,沛,氵,pèi
858,汰,氵,tài
859,沥,氵,lì
860,沙,氵,shā|shà
861,汽,氵,qì
862,沃,氵,wò
863,沦,氵,lún
864,汹,氵,xiōng
865,泛,氵,fàn
866,沧,氵,cāng
867,没,氵,méi|mò
868,沟,氵,gōu
869,沪,氵,hù
870,沈,氵,shěn|chén
871,沉,氵,chén
872,沁,氵,qìn
873,怀,忄,huái
874,忧,忄,yōu
875,忱,忄,chén
876,快,忄,kuài
877,完,宀,wán
878,宋,宀,sòng
879,宏,宀,hóng
880,牢,宀,láo
881,究,穴,jiū
882,穷,穴,qióng
883,灾,火,zāi
884,良,丶,liáng
885,证,讠,zhèng
886,启,口,qǐ
887,评,讠,píng
888,补,衤,bǔ
889,初,衤,chū
890,社,礻,shè
891,祀,礻,sì
892,识,讠,shí|zhì
893,诈,讠,zhà
894,诉,讠,sù
895,罕,干,hǎn
896,诊,讠,zhěn
897,词,讠,cí
898,译,讠,yì
899,君,口,jūn
900,灵,火,líng
901,即,卩,jí
902,层,尸,céng
903,屁,尸,pì
904,尿,尸,niào|suī
905,尾,尸,wěi|yǐ
906,迟,辶,chí
907,局,尸,jú
908,改,已,gǎi
909,张,弓,zhāng
910,忌,心,jì
911,际,阝,jì
912,陆,阝,lù|liù
913,阿,阝,ā|ē
914,陈,阝,chén
915,阻,阝,zǔ
916,附,阝,fù
917,坠,土,zhuì
918,妓,女,jì
919,妙,女,miào
920,妖,女,yāo
921,姊,女,zǐ
922,妨,女,fáng
923,妒,女,dù
924,努,力,nǔ
925,忍,心,rěn
926,劲,力,jìn|jìng
927,矣,矢,yǐ
928,鸡,鸟,jī
929,纬,纟,wěi
930,驱,马,qū
931,纯,纟,chún
932,纱,纟,shā
933,纲,纟,gāng
934,纳,纟,nà
935,驳,马,bó
936,纵,纟,zòng|zǒng
937,纷,纟,fēn
938,纸,纟,zhǐ
939,纹,纟,wén|wèn
940,纺,纟,fǎng
941,驴,马,lǘ
942,纽,纟,niǔ
943,奉,一,fèng
944,玩,王,wán
945,环,王,huán
946,武,止,wǔ
947,青,青,qīng
948,责,贝,zé|zhài
949,现,王,xiàn
950,玫,王,méi
951,表,一,biǎo
952,规,见,guī
953,抹,扌,mǒ|mò|mā
954,卦,卜,guà
955,坷,土,kē|kě
956,坯,土,pī
957,拓,扌,tuò|tà|zhí
958,拢,扌,lǒng
959,拔,扌,bá
960,坪,土,píng
961,拣,扌,jiǎn
962,坦,土,tǎn
963,担,扌,dān|dàn|dǎn
964,坤,土,kūn
965,押,扌,yā
966,抽,扌,chōu
967,拐,扌,guǎi
968,拖,扌,tuō
969,者,耂,zhě
970,拍,扌,pāi
971,顶,页,dǐng
972,拆,扌,chāi|cā
973,拎,扌,līn
974,拥,扌,yōng
975,抵,扌,dǐ
976,拘,扌,jū|gōu
977,势,力,shì
978,抱,扌,bào
979,拄,扌,zhǔ
980,垃,土,lā
981,拉,扌,lā|lá|lǎ|là
982,拦,扌,lán
983,幸,土,xìng
984,拌,扌,bàn|pàn
985,拧,扌,nǐng|níng|nìng
986,拂,扌,fú|bì
987,拙,扌,zhuō
988,招,扌,zhāo
989,坡,土,pō
990,披,扌,pī
991,拨,扌,bō
992,择,扌,zé|zhái
993,抬,扌,tái
994,拇,扌,mǔ
995,拗,扌,niù|ào|ǎo
996,其,八,qí|jī
997,取,又,qǔ
998,茉,艹,mò
999,苦,艹,kǔ
1000,昔,日,xī
1001,苛,艹,kē|hē
1002,若,艹,ruò|rě
1003,茂,艹,mào
1004,苹,艹,píng|pēng
1005,苗,艹,miáo
1006,英,艹,yīng
1007,苟,艹,gǒu
1008,苑,艹,yuàn
1009,苞,艹,bāo
1010,范,艹,fàn
1011,直,十,zhí
1012,茁,艹,zhuó
1013,茄,艹,qié|jiā
1014,茎,艹,jīng
1015,苔,艹,tái|tāi
1016,茅,艹,máo
1017,枉,木,wǎng
1018,林,木,lín
1019,枝,木,zhī|qí
1020,杯,木,bēi
1021,枢,木,shū
1022,柜,木,guì|jǔ
1023,枚,木,méi
1024,析,木,xī
1025,板,木,bǎn
1026,松,木,sōng
1027,枪,木,qiāng
1028,枫,木,fēng
1029,构,木,gòu
1030,杭,木,háng
1031,杰,木,jié
1032,述,辶,shù
1033,枕,木,zhěn
1034,丧,十,sàng|sāng
1035,或,戈,huò
1036,画,一,huà
1037,卧,卜,wò
1038,事,一,shì
1039,刺,刂,cì|cī
1040,枣,木,zǎo
1041,雨,雨,yǔ|yù
1042,卖,十,mài
1043,郁,阝,yù
1044,矾,石,fán
1045,矿,石,kuàng
1046,码,石,mǎ
1047,厕,厂,cè
1048,奈,大,nài
1049,奔,大,bēn|bèn
1050,奇,大,qí|jī
1051,奋,大,fèn
1052,态,心,tài
1053,欧,欠,ōu
1054,殴,殳,ōu
1055,垄,土,lǒng
1056,妻,女,qī|qì
1057,轰,车,hōng
1058,顷,页,qǐng
1059,转,车,zhuǎn|zhuàn|zhuǎi
1060,斩,斤,zhǎn
1061,轮,车,lún
1062,软,车,ruǎn
1063,到,刂,dào
1064,非,非,fēi
1065,叔,又,shū
1066,歧,止,qí
1067,肯,月,kěn
1068,齿,齿,chǐ
1069,些,止,xiē|suò
1070,卓,十,zhuó
1071,虎,虎,hǔ
1072,虏,虍,lǔ
1073,肾,月,shèn
1074,贤,贝,xián
1075,尚,小,shàng
1076,旺,日,wàng
1077,具,八,jù
1078,味,口,wèi
1079,果,木,guǒ
1080,昆,日,kūn
1081,国,囗,guó
1082,哎,口,āi
1083,咕,口,gū
1084,昌,日,chāng
1085,呵,口,hē|ā|á|ǎ|à|a
1086,畅,丨,chàng
1087,明,日,míng
1088,易,日,yì
1089,咙,口,lóng
1090,昂,日,áng
1091,迪,辶,dí
1092,典,八,diǎn
1093,固,囗,gù
1094,忠,心,zhōng
1095,呻,口,shēn
1096,咒,口,zhòu
1097,咋,口,zǎ|zé|zhā
1098,咐,口,fù
1099,呼,口,hū
1100,鸣,鸟,míng
1101,咏,口,yǒng
1102,呢,口,ne|ní
1103,咄,口,duō
1104,咖,口,kā|gā
1105,岸,山,àn
1106,岩,山,yán
1107,帖,巾,tiē|tiě|tiè
1108,罗,罒,luó
1109,帜,巾,zhì
1110,帕,巾,pà
1111,岭,山,lǐng
1112,凯,几,kǎi
1113,败,贝,bài
1114,账,贝,zhàng
1115,贩,贝,fàn
1116,贬,贝,biǎn
1117,购,贝,gòu
1118,贮,贝,zhù
1119,图,囗,tú
1120,钓,钅,diào
1121,制,刂,zhì
1122,知,矢,zhī|zhì
1123,迭,辶,dié
1124,氛,气,fēn
1125,垂,丿,chuí
1126,牧,牜,mù
1127,物,牜,wù
1128,乖,丿,guāi
1129,刮,刂,guā
1130,秆,禾,gǎn
1131,和,禾,hé|hè|huò|huó|hú
1132,季,禾,jì
1133,委,女,wěi|wēi
1134,秉,丿,bǐng
1135,佳,亻,jiā
1136,侍,亻,shì
1137,岳,山,yuè
1138,供,亻,gòng|gōng
1139,使,亻,shǐ
1140,例,亻,lì
1141,侠,亻,xiá
1142,侥,亻,yáo|jiǎo
1143,版,片,bǎn
1144,侄,亻,zhí
1145,侦,亻,zhēn
1146,侣,亻,lǚ
1147,侧,亻,cè|zè|zhāi
1148,凭,几,píng
1149,侨,亻,qiáo
1150,佩,亻,pèi
