7922,擿,扌,tī|zhì|zhāi
7921,髽,髟,zhuā
7920,璮,王,tǎn
7919,璬,王,jiǎo
7918,𤩽,王,
7917,璱,王,sè
7915,翯,羽,hè
7914,鹨,鸟,liù
7913,嬛,女,huán|xuān|qióng
7912,黉,黄,hóng
7911,懔,忄,lǐn
7910,憺,忄,dàn
7909,憷,忄,chù
7908,澼,氵,pì
7907,澭,氵,yōng|yǒng
7906,澴,氵,huán
7905,澽,氵,jù
7904,澪,氵,líng
7903,濋,氵,chǔ
7902,濩,氵,huò|hù
7901,燏,火,yù
7900,燚,火,yì
7899,燊,火,shēn
7898,熻,火,xī
7897,燋,火,jiāo|qiáo|jué|zhuó
7896,糒,米,bèi
7895,羱,羊,yuán
7893,瘭,疒,biāo
7892,癀,疒,huáng
7891,亸,亠,duǒ
7889,鲹,鱼,shēn
7888,鲺,鱼,shī
7887,鲰,鱼,zōu
7886,鲯,鱼,qí
7885,鲭,鱼,qīng
7884,縢,糸,téng
7883,螣,虫,téng
7882,盦,皿,ān
7881,衠,行,zhūn
7880,鼽,鼻,qiú
7879,簉,竹,zào
7878,篯,竹,jiǎn|jiān
7877,篚,竹,fěi
7876,穄,禾,jì
7875,馞,香,bó
7873,𨱑,金,
7871,嶦,山,zhān|shàn
7869,幪,巾,méng
7868,㠓,山,menɡ
7867,疁,田,liú
7866,螗,虫,táng
7865,䗛,虫,
7864,踶,足,dì
7863,蹅,足,chǎ
7862,㬚,日,che
7861,曈,日,tóng
7860,曌,日,zhào
7859,暿,日,xī|xǐ
7858,虤,虍,yán
7857,鹾,卤,cuó
7853,豮,豕,fén
7852,磜,石,qì
7851,𥕢,石,
7850,磡,石,kàn
7849,觱,角,bì
7848,醑,酉,xǔ
7847,橦,木,tóng|chuáng
7846,橑,木,liáo
7845,橞,木,huì
7844,蕹,艹,wèng
7843,薢,艹,xiè
7842,蕗,艹,lù
7840,黇,黄,tiān
7839,鞔,革,mán|mèn
7838,薳,艹,yuǎn|wěi
7837,鄹,阝,zōu
7836,擐,扌,huàn
7835,憙,心,xǐ
7834,璒,王,dēng
7833,璲,王,suì
7832,璥,王,jǐng
7830,遹,辶,yù
7829,嫽,女,liáo
7827,禤,礻,xuān
7826,褯,衤,jiè
7825,戭,戈,yǎn
7823,憕,忄,chéng|dèng|zhèng
7822,憭,忄,liǎo|liáo
7821,潏,氵,yù
7820,潾,氵,lín
7819,潽,氵,pū
7818,瑬,玉,liú
7817,澛,氵,lǔ
7816,澂,氵,chéng
7815,㵐,水,jue
7814,潵,氵,sàn|sǎ
7813,潖,氵,pá
7812,熛,火,biāo
7811,鹣,鸟,jiān
7810,鹢,鸟,yì
7809,翦,羽,jiǎn
7808,糈,米,xǔ
7807,糇,米,hóu
7806,鹡,鸟,jī
7805,鹠,鸟,liú
7804,觭,角,jī|qí
7803,橥,木,zhū
7802,鲬,鱼,yǒng
7801,鲪,鱼,jūn
7800,鲦,鱼,tiáo
7799,𩾃,魚,
7798,鹟,鸟,wēng
7797,艏,舟,shǒu
7796,艎,舟,huáng
7795,䴘,鳥,ti
7794,皛,白,xiǎo
7793,皞,白,hào
7792,儇,亻,xuān
7791,稹,禾,zhěn
7790,镕,钅,róng
7788,镎,钅,ná
7787,镋,钅,tǎng
7786,镈,钅,bó
7785,镆,钅,mò
7784,嶒,山,céng
7783,嶟,山,zūn
7782,㠇,山,jiu
7781,嶓,山,bō
7780,嶲,山,guī|xī|juàn
7779,罶,罒,liǔ
7778,噀,口,xùn
7777,噂,口,zūn
7776,噇,口,chuáng
7775,蝤,虫,qiú
7774,蝲,虫,là
7773,蝘,虫,yǎn
7772,䗖,虫,chi
7771,踣,足,bó
7770,踦,足,qī
7769,暶,日,xuán
7768,暲,日,zhāng
7767,暵,日,hàn
7766,霅,雨,zhá
7765,慭,心,yìn
7764,殣,歹,jìn
7763,磉,石,sǎng
7762,磏,石,lián|qiān
7761,鹝,鸟,yì
7760,槱,木,yǒu|chǎo
7759,鼒,鼎,zī
7758,蔃,艹,qiáng
7757,蕰,艹,yùn
7756,薁,艹,yù
7755,劐,刂,huō
7754,墡,土,shàn
7753,墦,土,fán
7752,墣,土,pú
7751,叇,厶,dài
7750,漦,水,chí
7749,璆,王,qiú
7748,麹,麦,qū
7747,㻬,王,tu
7745,嫪,女,lào
7744,嫜,女,zhāng
7743,嫭,女,hù
7742,嫕,女,yì
7741,隩,阝,ào|yù
7740,禚,礻,zhuó
7739,禛,礻,zhēn
7738,褕,衤,yú
7736,㮾,木,lɑnɡ
7735,窭,穴,jù
7734,窬,穴,yú
7733,慬,忄,qín|jìn|jǐn
7732,漻,氵,liáo|liú
7731,漋,氵,lóng
7730,漈,氵,jì
7729,㽏,甘,
7728,漴,氵,chóng|zhuàng
7727,漼,氵,cuǐ|cuī
7726,潩,氵,yì
7725,漤,氵,lǎn
7724,潆,氵,yíng
7723,漖,氵,jiào
7722,漹,氵,yān
7721,熇,火,hè|xiāo
7720,鄫,阝,zēng
7719,鲝,鱼,zhǎ
7718,瘕,疒,jiǎ|xiá|xiā
7717,瘥,疒,chài|cuó
7716,瘗,疒,yì
7715,廙,广,yì
7714,廑,广,jǐn|qín
7713,凘,冫,sī
7711,飗,风,liú
7710,獍,犭,jìng
7709,夐,夂,xiòng|xuàn
7708,𩽾,魚,
7705,鲙,鱼,kuài
7704,鲘,鱼,hòu
7703,鲗,鱼,zéi
7702,鲖,鱼,tóng
7700,鲕,鱼,ér
7699,鲒,鱼,jié
7698,㙦,土,
7697,槃,木,pán
7696,僎,亻,zhuàn
7695,僔,亻,zǔn
7694,僦,亻,jiù
7693,僬,亻,jiāo
7692,劄,刂,zhā|zhá
7691,箖,竹,lín|lǐn
7690,箨,竹,tuò
7689,鹙,鸟,qiū
7688,馝,香,bì
7687,镅,钅,méi
7686,镄,钅,fèi
7685,镃,钅,zī
7684,锿,钅,āi
7683,锾,钅,huán
7681,锽,钅,huáng
7680,锼,钅,sōu
7679,锺,钅,zhōng
7678,𨱏,金,
7677,圙,囗,lüè
7676,嶍,山,xí
7675,幖,巾,biāo
7674,蜾,虫,guǒ
7673,跽,足,jì
7672,㬎,日,
7671,鹖,鸟,hé
7670,瞍,目,sǒu
7669,夥,夕,huǒ
7668,䴗,鳥,ju
7666,劂,刂,jué
7665,碥,石,biǎn
7664,碹,石,xuàn
7663,𥔲,石,
7662,碨,石,wěi|wèi
7660,䃎,石,
7659,碶,石,qì
7658,酴,酉,tú
7657,酲,酉,chéng
7656,酾,酉,shī
7655,酺,酉,pú
7653,疐,疋,zhì|dì
7652,榍,木,xiè
7651,槜,木,zuì
7650,𣗋,木,
7649,槚,木,jiǎ
7648,榑,木,fú|fù|bó
7647,榰,木,zhī
7646,嘏,口,gǔ
7645,蔊,艹,hàn
7644,蔹,艹,liǎn
7643,蓰,艹,xǐ
7642,蔈,艹,biāo
7641,蔌,艹,sù
7640,鞁,革,bèi
7639,靽,革,bàn
7637,撖,扌,hàn
7636,墚,土,liáng
7635,𡐓,土,
7634,銎,金,qióng
7633,摴,扌,chū
7632,墘,土,qián
7631,墐,土,jìn
7630,墈,土,kàn
7629,墕,土,yàn
7628,摏,扌,chōng
7627,斠,斗,jiào
7626,瑢,王,róng
7625,瑷,王,ài
7624,瑱,王,tiàn|tián|zhèn
7623,瑨,王,jìn
7621,瑧,王,zhēn
7620,耤,耒,jí|jiè
7619,缞,纟,cuī|suī|shuāi
7616,戣,戈,kuí
7615,勠,力,lù
7614,戤,戈,gài
7613,媱,女,yáo
7612,嫄,女,yuán
7611,愍,心,mǐn
7609,鹔,鸟,sù
7608,谫,讠,jiǎn
7607,禒,礻,xiǎn
7606,禘,礻,dì
7605,禔,礻,tí|zhǐ
7604,禋,礻,yīn
7603,裼,衤,xī|tì
7601,塱,土,lǎng
7600,慆,忄,tāo
7599,慥,忄,zào
7598,愭,忄,qí
7597,滍,氵,zhì
7596,滘,氵,jiào
7595,滧,氵,yáo
7594,漷,氵,huǒ|huò|kuò
7593,溵,氵,yīn
7592,溦,氵,wēi
7591,滉,氵,huàng
7590,滆,氵,gé
7589,溹,氵,suò
7588,溍,氵,jìn
7587,滠,氵,shè
7586,煓,火,tuān
7585,煟,火,wèi
7584,煋,火,xīng
7583,煴,火,yūn|yǔn
7582,煃,火,kuǐ
7581,煁,火,chén
7579,阘,门,tà
7578,鄣,阝,zhāng
7577,麀,鹿,yōu
7576,鄜,阝,fū
7575,鹒,鸟,gēng
7574,鄘,阝,yōng
7573,瘅,疒,dàn|dān
7572,瘀,疒,yū
7571,廒,广,áo
7570,裛,衣,yì
7569,馌,饣,yè
7568,𦝼,月,
7567,觟,角,huà|xiè
7566,飔,风,sī
7565,猺,犭,yáo
7564,雊,隹,gòu
7563,鲏,鱼,pí
7560,䲟,魚,
7559,鲌,鱼,bó|bà
7558,鲊,鱼,zhǎ|zhà
7557,鲉,鱼,yóu
7556,腯,月,tú
7555,腨,月,shuàn
7554,腽,月,wà
7553,貆,豸,huán|huān
7552,谼,谷,hóng
7551,艉,舟,wěi
7550,艅,舟,yú
7549,僇,亻,lù
7548,鹎,鸟,bēi
7547,傺,亻,chì
7546,筤,竹,láng|làng
7545,筦,竹,guǎn
7544,筶,竹,gào
7543,筼,竹,yún
7542,筻,竹,gàng
7540,䅟,禾,
7539,稙,禾,zhī
7538,稑,禾,lù
7536,锬,钅,tán
7535,锫,钅,péi
7533,锪,钅,huò
7532,锧,钅,zhì
7531,锳,钅,yīng
7530,锘,钅,nuò
7528,锖,钅,qiāng
7527,骱,骨,jiè
7526,赗,贝,fèng
7525,嵲,山,niè
7524,蜎,虫,yuān
7523,蜐,虫,jié
7522,跱,足,zhì
7521,暅,日,xuǎn
7520,㬊,日,
7518,鹍,鸟,kūn
7517,暕,日,jiǎn|lán
7516,䣘,邑,
7515,觜,角,zī|zuǐ
7514,龆,齿,tiáo
7511,辒,车,wēn
7510,鄠,阝,hù
7509,硿,石,kōng
7508,䃅,石,
7507,碈,石,mín
7505,碏,石,què|xī
7504,碃,石,qìng
7502,歅,欠,yān|yīn
7501,楙,木,máo
7500,椸,木,yí
7499,榇,木,chèn
7498,楩,木,pián
7497,楞,木,léng
7496,楒,木,sī
7495,榅,木,wēn|yùn
7494,榃,木,tán
7493,楪,木,dié|yè
7492,椹,木,zhēn|shèn
7491,蓣,艹,yù
7490,蒻,艹,ruò
7489,蓂,艹,míng
7488,蓢,艹,lǎng
7487,蔀,艹,bù
7486,蓏,艹,luǒ
7485,蒨,艹,qiàn
7484,蒱,艹,pú
7483,搌,扌,zhǎn
7482,搒,扌,bàng|péng
7481,塝,土,bàng
7480,摛,扌,chī
7479,赪,赤,chēng
7478,堽,土,gāng
7477,塥,土,gé
7476,髢,髟,dí
7475,遘,辶,gòu
7474,瑑,王,zhuàn
7473,嶅,山,áo|ào
7472,瑂,王,méi
7471,瑳,王,cuō
7470,𤧛,玉,
7469,瑀,王,yǔ
7468,瑔,王,quán
7467,瑝,王,huáng
7466,瑖,王,duàn
7465,䴖,鳥,
7464,瑆,王,xīng
7463,瑅,王,tí
7462,瑓,王,liàn
7461,瑃,王,chūn
7460,骙,马,kuí
7459,缐,纟,xiàn
7458,缊,纟,yùn|yūn|wēn
7455,矞,矛,yù|xù|jué
7454,毵,毛,sān
7453,媄,女,měi
7452,媂,女,dì|tí
7451,媓,女,huáng
7450,㛹,女,piɑn
7449,媞,女,tí
7448,媆,女,ruǎn|nèn
7447,婻,女,nàn
7446,祼,礻,guàn
7445,裣,衤,liǎn
7444,扊,户,yǎn
7443,棨,木,qǐ
7442,甯,用,níng|nìng
7441,敩,攵,xiào|xué
7440,愃,忄,xuān
7439,愐,忄,miǎn
7438,溞,氵,sāo
7437,湑,氵,xǔ|xū
7436,湣,氵,mǐn|hūn
7435,溇,氵,lóu
7434,渼,氵,měi
7433,溠,氵,zhà
7432,渟,氵,tíng|tīng
7431,㴔,水,se
7430,湓,氵,pén
7429,渰,氵,yān|yǎn
7428,湝,氵,jiē
7427,溁,氵,yíng
7426,溚,氵,dá|tǎ
7425,𣸣,水,
7424,欻,欠,xū|chuā
7422,焞,火,tūn
7420,旐,方,zhào
7419,遆,辶,dì|tí
7418,粢,米,zī|cí
7417,鄌,阝,táng
7416,廆,广,guī|wěi|huì
7415,廋,广,sōu
7413,鄗,阝,hào
7412,凓,冫,lì
7411,馉,饣,gǔ
7410,㺄,犬,
7409,猯,犭,tuān|tuàn
7407,猰,犭,yà|jiá|qiè
7406,鲃,鱼,bā|bà
7404,腒,月,jū
7403,腙,月,zōng
7402,䐃,肉,
7401,腘,月,guó
7400,脿,月,biāo
7398,畬,田,shē|yú
7397,舾,舟,xī
7396,傕,亻,què|jué
7395,傒,亻,xī|xì
7394,翛,羽,xiāo
7393,傉,亻,nù
7392,傃,亻,sù
7391,筅,竹,xiǎn
7390,筥,竹,jǔ
7389,筜,竹,dāng
7388,筘,竹,kòu
7387,筀,竹,guì
7386,稌,禾,tú|shǔ
7385,颋,页,tǐng
7384,犇,牛,bēn
7383,锓,钅,qǐn
7381,锎,钅,kāi
7380,锍,钅,liǔ
7379,锊,钅,lüè
7377,𨱇,金,
7376,铽,钅,tè
7374,铹,钅,láo
7372,赒,贝,zhōu
7371,淼,水,miǎo
7370,赑,贝,bì
7369,圐,囗,kū
7368,圌,囗,chuán|chuí
7366,翙,羽,huì
7365,嵚,山,qīn
7364,崿,山,è
7363,嵅,山,hán
7362,崾,山,yǎo
7360,嵁,山,kān|zhàn
7359,崶,山,fēng
7358,喤,口,huáng
7357,斝,斗,jiǎ
7356,畯,田,jùn
7355,蛑,虫,móu
7354,𧿹,足,
7353,晱,日,shǎn
7352,晪,日,tiǎn
7351,晫,日,zhuó
7350,睎,目,xī
7349,牚,牙,chēng|chèng
7348,黹,黹,zhǐ
7346,龂,齿,yín|kěn
7345,棐,木,fěi
7344,辌,车,liáng
7342,詟,言,zhé
7341,欹,欠,qī
7340,硪,石,wò
7339,皕,白,bì
7338,奡,大,ào
7337,觌,见,dí
7336,酦,酉,pō
7335,甦,生,sū
7333,楗,木,jiàn
7332,椀,木,wǎn
7331,棪,木,yǎn|yàn
7330,棬,木,quān|juàn
7329,棓,木,bàng|pǒu|bèi|bēi
7328,椆,木,chóu|zhòu|diāo
7327,鹀,鸟,wú
7325,椑,木,bēi
7324,椓,木,zhuó
7323,棫,木,yù
7322,棽,木,chēn|shēn
7321,棤,木,què
7320,萹,艹,biān
7319,蒄,艹,guān
7318,葖,艹,tū
7317,蒎,艹,pài
7316,鄑,阝,zī
7315,葎,艹,lǜ
7314,葰,艹,jùn
7313,蒐,艹,sōu
7312,萩,艹,qiū
7311,蓇,艹,gū
7310,蒉,艹,kuì|kuài
7309,鄚,阝,mào
7308,蒈,艹,kǎi
7307,蒇,艹,chǎn
7306,葴,艹,zhēn
7305,靬,革,jiān
7304,葙,艹,xiāng
7303,萳,艹,nǎn
7302,惎,心,jì
7301,葜,艹,qiā
7300,𡎚,土,
7298,絷,糸,zhí
7297,堠,土,hòu
7296,塅,土,duàn
7295,堨,土,è|ài|yè
7294,喆,口,zhé
7293,堧,土,ruán
7292,㙘,土,
7291,揕,扌,zhèn|zhēn
7290,堼,土,fēng
7289,堾,土,chuǎn
7288,琭,王,lù
7287,琔,王,diàn
7286,琟,王,wéi|yù
7285,琡,王,shū
7284,琲,王,bèi
7283,珷,王,wǔ
7282,絜,糸,xié|jié
7280,骕,马,sù
7277,绹,纟,táo
7272,婠,女,wān|wà
7271,婘,女,quán|juàn
7270,婤,女,zhōu|chōu
7269,婫,女,hùn|kūn
7268,婌,女,shū
7267,婍,女,qǐ
7266,婳,女,huà
7265,媖,女,yīng
7264,婼,女,ruò|chuò
7263,娵,女,jū
7262,婞,女,xìng
7261,隃,阝,yú|yáo|shù
7259,弶,弓,jiàng
7258,弸,弓,péng
7257,艴,色,fú
7256,谞,讠,xū
7253,祲,礻,jìn
7252,裈,衤,kūn
7251,袼,衤,gē
7248,逭,辶,huàn
7247,寁,宀,zǎn
7246,惙,忄,chuò|chuì
7245,悰,忄,cóng
7244,惔,忄,tán|dàn
7243,惛,忄,hūn|mèn
7242,㥄,心,linɡ
7240,涴,氵,wǎn|wò|yuān
7239,湴,氵,bàn|pán
7238,淯,氵,yù
7237,淴,氵,hū
7236,淜,氵,píng|péng
7235,淟,氵,tiǎn
7233,淏,氵,hào
7232,焌,火,qū|jùn
7231,烺,火,lǎng
7230,焆,火,juān|yè
7229,羕,羊,yàng
7228,羝,羊,dī
7227,阌,门,wén
7226,堃,土,kūn
7225,竫,立,jìng
7224,䴔,鳥,
7223,痓,疒,zhì
7222,庳,广,bēi
7221,庼,广,qǐng
7220,庱,广,chěng
7219,𠅤,亠,
7218,觖,角,jué
7217,猄,犭,jīng
7216,猊,犭,ní
7215,猇,犭,xiāo
7214,鱾,鱼,jǐ
7213,䏲,肉,
7212,脟,月,liè
7211,脞,月,cuǒ
7210,脶,月,luó
7209,䝙,豸,
7208,瓻,瓦,chī
7207,鄃,阝,shū
7206,悆,心,yù|shū
7205,鸼,鸟,zhōu
7204,舲,舟,líng
7203,舳,舟,zhú
7202,衒,行,xuàn
7201,徛,彳,jì
7200,偓,亻,wò
7199,鄅,阝,yǔ
7198,㿠,白,
7197,偁,亻,chēng|chèn
7196,偲,亻,cāi|sī
7195,偭,亻,miǎn
7194,鸺,鸟,xiū
7193,偡,亻,zhàn
7192,偰,亻,xiè
7191,笯,竹,nú
7190,笱,竹,gǒu
7189,稆,禾,lǚ
7188,牿,牜,gù
7187,牻,牜,máng
7186,铴,钅,tàng|tāng
7185,铥,钅,diū
7184,铞,钅,diào
7183,铚,钅,zhì
7182,铘,钅,yé
7181,铖,钅,chéng
7179,铕,钅,yǒu
7176,铏,钅,xíng
7175,崡,山,hán
7174,崌,山,jū
7173,崒,山,zú|cuì
7172,崞,山,guō
7171,崟,山,yín
7170,崧,山,sōng
7169,䎃,羽,
7168,啴,口,tān|chǎn|tuō
7167,蚺,虫,rán
7165,蚲,虫,píng
7164,蛃,虫,bīng
7163,跂,足,qí|qǐ
7162,趼,足,jiǎn
7160,畤,田,zhì|chóu|shì
7159,晙,日,jùn
7158,㫰,日,
7157,翈,羽,xiá
7156,啫,口,zé|shì
7155,唪,口,fěng
7154,逴,辶,chuō
7153,龁,齿,hé
7152,䴕,鳥,
7151,勔,力,miǎn
7150,硍,石,kèn|xiàn|gǔn|yǐn
7149,硊,石,wěi|guì
7148,硚,石,qiáo
7147,硙,石,wéi|wèi|ái
7145,硔,石,hóng
7144,厣,厂,yǎn
7143,敔,攵,yǔ
7142,桹,木,láng
7141,梌,木,tú|chá
7140,梣,木,chén
7139,桯,木,tīng|yíng
7138,梾,木,lái
7137,桲,木,bó
7136,梽,木,zhì
7135,梼,木,chóu|táo|dào
7134,䓛,艸,fu
7133,菉,艹,lù
7132,䓨,艸,
7131,萣,艹,dìng
7130,菼,艹,tǎn
7129,菍,艹,niè|rěn
7128,菂,艹,dì
7127,萆,艹,bì
7126,䓬,艸,
7125,勚,力,yì
7124,䓫,艸,ji
7123,莿,艹,cì
7122,菥,艹,xī
7121,萚,艹,tuò
7120,菝,艹,bá
7119,聍,耳,níng
7118,㙍,土,
7117,壸,士,kǔn
7116,埪,土,kōng
7115,掞,扌,shàn|yàn|yǎn
7113,晢,日,zhé
7112,堌,土,gù
7111,埫,土,chǒng|shǎng
7110,掎,扌,jǐ
7109,埼,土,qí
7108,堐,土,yá
7107,堎,土,lèng
7106,掭,扌,tiàn
7105,珺,王,jùn
7104,琀,王,hán
7103,琈,王,fú|fū
7102,琄,王,xuàn
7101,珵,王,chéng
7100,珸,王,wú
7099,琎,王,jīn
7098,䂮,石,
7096,骍,马,xīng
7095,绤,纟,xì
7092,剟,刂,duō
7091,翂,羽,fēn
7090,翀,羽,chōng
7089,哿,口,gě|jiā
7088,㛚,女,
7087,砮,石,nǔ
7086,烝,灬,zhēng
7085,陴,阝,pī
7084,𨺙,阜,
7083,疍,疋,dàn
7082,堲,土,jí
7081,隺,隹,hú|hè
7080,祧,礻,tiāo
7079,袯,衤,bó
7078,袗,衤,zhěn
7077,袪,衤,qū
7076,扆,户,yǐ
7075,扅,户,yí
7074,窎,穴,diào
7073,窊,穴,wā
7072,窅,穴,yǎo
7071,宧,宀,yí
7069,悢,忄,liàng
7068,悃,忄,kǔn
7067,悈,忄,jiè|kè
7066,涘,氵,sì
7065,浲,氵,féng|hóng
7064,浼,氵,měi
7063,浛,氵,hán
7062,浟,氵,yōu|dí
7061,浰,氵,lì
7060,涐,氵,é
7059,涢,氵,yún
7058,涄,氵,pīng
7057,浬,氵,lǐ
7056,浭,氵,gēng
7055,浡,氵,bó
7054,涍,氵,xiào
7052,烻,火,yàn
7051,烶,火,tǐng
7050,烔,火,tóng|dòng
7049,烠,火,huí|huǐ
7048,敉,攵,mǐ
7047,桊,木,juàn
7046,羓,羊,bā
7045,羖,羊,gǔ
7044,竘,立,qǔ|kǒu
7043,痃,疒,xuán
7042,疰,疒,zhù
7041,痄,疒,zhà
7040,勍,力,qíng
7038,眢,目,yuān
7037,狻,犭,suān
7036,峱,山,náo
7035,狴,犭,bì
7034,鱽,鱼,dāo
7033,虓,虍,xiāo
7032,胲,月,hǎi
7031,朓,月,tiǎo
7030,脎,月,sà
7029,鸰,鸟,líng
7028,鬯,鬯,chàng
7027,瓞,瓜,dié
7026,舥,舟,pā
7025,舯,舟,zhōng
7024,舭,舟,bǐ
7023,虒,虍,sī
7022,衃,血,pēi
7021,倧,亻,zōng
7020,倓,亻,tán|tàn
7018,倞,亻,liàng|jìng
7017,倕,亻,chuí
7016,倮,亻,luǒ
7015,脩,月,xiū
7014,倴,亻,bèn
7013,倻,亻,yē
7012,笫,竹,zǐ
7011,甡,生,shēn
7010,眚,目,shěng
7005,钷,钅,pǒ
7003,赆,贝,jìn
7002,崀,山,lǎng
7001,帨,巾,shuì
7000,崄,山,xiǎn
6998,峿,山,wú
6997,崁,山,kàn
6996,帱,巾,chóu|dào
6994,蚆,虫,bā
6993,蚄,虫,fāng|bàng
6992,畖,田,wā
6991,晖,日,huī
6990,晐,日,gāi
6989,晔,日,yè
6988,冔,冂,xú
6987,哱,口,pò|bā|bō
6986,哳,口,zhā
6985,唝,口,gòng|hǒng|gǒng
6984,晊,日,zhì
6983,晅,日,xuān
6982,哢,口,lòng
6981,赀,贝,zī
6980,剕,刂,fèi
6978,辁,车,quán
6977,辀,车,zhōu
6976,𨐈,車,
6975,郪,阝,qī
6974,翃,羽,hóng
6973,恧,心,nǜ
6972,硁,石,kēng
6971,砬,石,lì|lā|lá
6970,砫,石,zhù|zhǔ
6969,砠,石,jū
6968,砵,石,bō
6966,酏,酉,yǐ
6965,酎,酉,zhòu
6964,栒,木,xún
6963,梴,木,chān|yán
6962,栴,木,zhān
6961,梠,木,lǚ
6960,桄,木,guāng|guàng
6958,桠,木,yā
6957,栻,木,shì
6956,莙,艹,jūn
6955,䓖,艸,qionɡ
6954,莝,艹,cuò
6953,莶,艹,xiān|liǎn
6952,鄀,阝,ruò
6950,茝,艹,chǎi
6949,莰,艹,kǎn
6948,埇,土,yǒng
6947,埌,土,làng
6946,垿,土,xù
6945,埆,土,què|jué
6944,垺,土,póu|fú
6943,垾,土,hàn
6942,埗,土,bù
6940,珝,王,xǔ
6939,珕,王,lì
6938,珢,王,yín|kèn
6936,珒,王,jīn
6935,珫,王,chōng
6934,珦,王,xiàng
6933,珽,王,tǐng
6931,珖,王,guāng
